TrialNumber,n_back,Stimulus_Letter,Response_Time,Correct_Response,Response
8,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Z,425,4,4
8,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,M,497,3,3
8,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,R,439,3,3
8,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,P,0,3,NaN
8,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,M,238,4,3
9,Rest,,NaN,NaN,NaN
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,J,0,3,NaN
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,J,464,4,4
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,N,60,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,S,396,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,N,449,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,N,424,4,4
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,R,405,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,R,486,4,4
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,I,384,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,V,353,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,R,64,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,P,0,3,NaN
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,A,385,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,C,395,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,V,346,4,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,V,483,4,4
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,I,0,3,NaN
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,L,0,3,NaN
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,U,480,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,D,28,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,P,386,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Y,427,3,3
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,C,0,3,NaN
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,B,0,3,NaN
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Q,0,3,NaN
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Z,457,3,3
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,J,0,3,NaN
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Q,350,4,4
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,B,128,3,3
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,F,110,3,3
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,B,1061,3,3
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,M,523,3,4
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,D,404,3,3
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Z,48,3,3
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,L,392,3,3
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,O,918,3,4
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,S,290,3,3
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,A,752,3,3
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,O,126,4,4
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Y,482,3,3
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,A,282,4,4
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,U,503,3,3
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Y,321,4,4
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,A,489,4,4
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,W,0,3,NaN
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Y,0,3,NaN
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,E,0,3,NaN
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,S,10,3,3
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Y,251,4,4
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,E,32,4,4
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,G,431,3,3
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Q,1144,3,3
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,V,105,3,3
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,W,259,3,3
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,K,1159,3,3
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,D,713,3,4
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,C,479,3,4
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,U,153,3,3
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,V,390,3,3
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,A,317,3,4
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,U,331,4,4
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,X,363,3,3
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,A,480,4,3
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,U,32,3,4
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,X,243,4,4
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,M,206,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,K,0,3,NaN
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,B,76,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,U,480,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Q,302,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,N,295,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,O,6,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,I,348,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,T,372,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,W,356,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,I,292,4,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,I,53,4,4
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,U,475,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,B,385,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,K,403,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Z,2,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,I,332,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,I,433,4,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,W,236,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,W,21,4,4
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,N,494,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,N,82,4,4
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,T,40,3,4
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,O,0,3,NaN
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,E,0,3,NaN
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,X,0,3,NaN
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,M,485,3,3
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,I,177,3,3
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,P,761,3,3
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,M,382,4,4
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,U,596,3,3
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,D,367,3,3
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,F,221,3,3
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,S,0,3,NaN
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,D,151,4,4
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,R,433,3,3
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Q,315,3,4
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,F,51,3,3
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,A,650,3,4
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,X,806,3,4
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,F,36,3,4
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,A,312,4,4
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,X,225,4,4
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Y,564,3,4
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,A,61,4,4
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,F,0,3,NaN
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,F,461,4,4
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,F,187,4,4
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,N,15,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,V,365,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,J,412,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,O,349,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,S,445,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,F,291,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,A,355,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,A,429,4,4
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,N,89,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,O,0,3,NaN
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,A,149,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,X,417,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,U,369,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,U,168,4,4
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,D,344,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,D,470,4,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,J,178,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Q,33,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Y,0,3,NaN
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,J,0,2,NaN
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,H,0,2,NaN
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,G,0,2,NaN
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,A,0,2,NaN
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,B,45,2,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,B,179,1,4
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,C,0,2,NaN
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,J,150,2,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,H,129,2,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,G,780,2,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,G,192,1,4
