TrialNumber,n_back,Stimulus_Letter,Response_Time,Correct_Response,Response
8,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Z,583,3,3
8,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,C,416,3,3
8,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,M,163,3,4
8,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,O,376,3,3
8,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,P,493,3,3
8,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,M,184,4,4
8,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,O,342,4,4
8,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,O,323,3,3
8,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,B,562,3,3
8,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,H,447,3,3
8,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Z,357,4,3
8,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Q,283,3,3
8,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Y,332,3,3
8,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Z,247,4,4
8,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,M,1419,3,3
8,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,R,448,3,3
8,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,P,194,3,3
8,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,M,275,4,4
9,Rest,,NaN,NaN,NaN
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,J,0,3,NaN
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,J,330,4,4
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,N,476,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,S,198,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,N,405,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,N,157,4,4
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,R,145,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,R,84,4,4
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,I,263,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,V,251,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,R,656,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,P,257,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,A,287,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,C,174,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,V,269,4,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,V,174,4,4
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,I,10,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,L,94,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,U,365,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,D,105,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,P,119,3,3
10,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Y,43,3,3
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,C,0,3,NaN
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,B,0,3,NaN
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Q,0,3,NaN
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Z,325,3,3
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,J,225,3,3
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Q,398,4,4
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,B,1091,3,3
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,F,673,3,3
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,B,834,3,4
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,M,237,3,3
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,D,483,3,3
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Z,826,3,4
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,L,407,3,3
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,O,139,3,3
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,S,390,3,3
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,A,597,3,4
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,O,186,4,3
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Y,643,3,3
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,A,307,4,4
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,U,213,3,3
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Y,377,4,4
11,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,A,241,4,4
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,W,0,3,NaN
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Y,0,3,NaN
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,E,0,3,NaN
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,S,175,3,3
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Y,290,4,4
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,E,530,4,4
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,G,310,3,3
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Q,241,3,3
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,V,117,3,3
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,W,122,3,3
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,K,297,3,3
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,D,306,3,3
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,C,580,3,3
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,U,385,3,3
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,V,675,3,4
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,A,203,3,3
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,U,311,4,3
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,X,515,3,3
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,A,320,4,4
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,U,724,3,4
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,X,547,4,4
12,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,M,638,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,K,0,3,NaN
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,B,230,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,U,447,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Q,325,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,N,10,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,O,460,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,I,192,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,T,168,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,W,36,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,I,296,4,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,I,81,4,4
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,U,282,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,B,271,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,K,20,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Z,105,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,I,236,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,I,203,4,4
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,W,129,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,W,84,4,4
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,N,36,3,3
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,N,112,4,4
13,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,T,332,3,3
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,O,0,3,NaN
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,E,0,3,NaN
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,X,0,3,NaN
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,M,48,3,3
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,I,218,3,3
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,P,116,3,3
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,M,162,4,4
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,U,589,3,3
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,D,269,3,3
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,F,305,3,3
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,S,157,3,3
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,D,110,4,4
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,R,329,3,3
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Q,114,3,3
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,F,298,3,4
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,A,262,3,3
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,X,607,3,3
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,F,284,3,4
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,A,654,4,4
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,X,340,4,4
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,Y,153,3,3
14,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,A,329,4,4
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,F,0,3,NaN
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,F,7,4,4
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,F,0,4,NaN
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,N,148,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,V,192,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,J,22,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,O,426,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,S,270,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,F,218,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,A,82,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,A,403,4,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,N,279,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,O,281,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,A,353,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,X,78,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,U,96,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,U,18,4,4
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,D,25,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,D,46,4,4
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,J,692,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Q,225,3,3
15,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Y,164,3,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,J,558,2,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,H,0,2,NaN
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,G,0,2,NaN
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,A,503,2,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,B,667,2,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,B,555,1,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,C,508,2,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,J,432,2,4
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,H,615,2,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,G,293,2,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,G,739,1,3
16,Three Back Task \n\n Press TARGET if current letter is same as the third previous letter\n\n,H,1436,2,3
